Algorithm: Kruskal's MST
5983 6458 1
5995 7129 1
6054 7932 1
6090 6641 1
6186 6437 1
6206 9744 1
6241 7357 1
6248 9817 1
6249 9360 1
6276 7007 1
6292 8492 1
6309 7786 1
6338 8351 1
6357 9087 1
6371 9641 1
6414 9539 1
6466 7637 1
6494 9880 1
6558 6852 1
6781 7108 1
6804 6908 1
6812 6955 1
6865 8393 1
7003 9344 1
7023 8343 1
7079 7815 1
7128 8892 1
7184 9246 1
7203 9578 1
7240 8704 1
7270 7713 1
7304 9723 1
7390 7830 1
7422 7748 1
7554 8313 1
7607 8880 1
7651 9042 1
7665 7753 1
7673 7738 1
7735 8861 1
7747 9575 1
7844 9846 1
7845 7887 1
7960 8144 1
8055 9363 1
8155 9975 1
8406 8979 1
8439 9123 1
8472 9048 1
8539 9241 1
8550 9129 1
8806 9061 1
9090 9768 1
9093 9346 1
9122 9980 1
9372 9696 1
9552 9770 1
9589 9791 1
20 155 2
33 6955 2
52 5051 2
62 3429 2
81 8932 2
81 9141 2
89 6601 2
112 9254 2
133 7422 2
148 6539 2
169 4719 2
174 1683 2
187 8912 2
214 1453 2
214 3916 2
230 9115 2
233 8239 2
250 1287 2
262 8094 2
270 4111 2
297 3266 2
344 5419 2
377 3167 2
411 1951 2
442 8855 2
467 8411 2
473 4584 2
475 2373 2
497 8392 2
578 2989 2
578 6968 2
587 2967 2
623 6267 2
627 7975 2
644 2076 2
661 9228 2
723 953 2
760 9301 2
769 8093 2
785 1233 2
820 8313 2
821 1794 2
826 8170 2
832 3763 2
896 2374 2
908 5404 2
920 3646 2
961 5973 2
965 8006 2
966 7258 2
968 2795 2
980 2503 2
987 6252 2
1009 5400 2
1011 7872 2
1050 6020 2
1053 3011 2
1059 1326 2
1094 8282 2
1095 2467 2
1106 6918 2
1215 3826 2
1222 4218 2
1243 1651 2
1260 6367 2
1279 5124 2
1288 4176 2
1293 9630 2
1300 6453 2
1301 3598 2
1318 9676 2
1324 3979 2
1361 6322 2
1367 3925 2
1377 9949 2
1391 1392 2
1438 6220 2
1449 8860 2
1453 3716 2
1491 5704 2
1512 8039 2
1515 8899 2
1548 7125 2
1589 8305 2
1592 2490 2
1608 2827 2
1649 5922 2
1659 7473 2
1660 2693 2
1737 6667 2
1742 6379 2
1824 7589 2
1837 2891 2
1841 6880 2
1894 6226 2
1912 3732 2
1916 6651 2
1920 2169 2
1942 4387 2
1955 5391 2
2023 4241 2
2038 8455 2
2067 9797 2
2069 8661 2
2084 2761 2
2088 4256 2
2088 8519 2
2091 3605 2
2096 2709 2
2129 4495 2
2171 5841 2
2234 3481 2
2273 3920 2
2300 7961 2
2307 4168 2
2350 6166 2
2390 5465 2
2400 4303 2
2403 2940 2
2412 6182 2
2415 2683 2
2417 2712 2
2441 5735 2
2465 9020 2
2496 4920 2
2502 8919 2
2521 8262 2
2534 6032 2
2577 3088 2
2630 6135 2
2632 5200 2
2652 4862 2
2662 4336 2
2672 8664 2
2673 8922 2
2688 9170 2
2689 5915 2
2729 5014 2
2730 6456 2
2744 9558 2
2749 7626 2
2752 5742 2
2860 9717 2
2865 5072 2
2908 7945 2
2909 3407 2
2921 3803 2
2935 9387 2
2949 6575 2
2954 9738 2
2974 3691 2
2982 6150 2
2990 3055 2
2994 8989 2
3018 5437 2
3019 9295 2
3032 3134 2
3104 8253 2
3105 8288 2
3126 6202 2
3126 9112 2
3152 6192 2
3155 3926 2
3166 6152 2
3191 4659 2
3201 8558 2
3276 7386 2
3297 5023 2
3346 8094 2
3367 6414 2
3376 9302 2
3403 8437 2
3423 8413 2
3447 6484 2
3469 7828 2
3545 6816 2
3569 5183 2
3634 8703 2
3697 5459 2
3697 6740 2
3702 5819 2
3703 3778 2
3736 7248 2
3745 9777 2
3829 9385 2
3869 5997 2
3904 7896 2
3908 7545 2
3928 6662 2
3931 7378 2
3997 8341 2
4028 9519 2
4040 5843 2
4076 4970 2
4079 6338 2
4115 6240 2
4139 9064 2
4151 5616 2
4164 7074 2
4180 8223 2
4239 7856 2
4241 7512 2
4268 7679 2
4289 8551 2
4359 5431 2
4365 9707 2
4482 9326 2
4499 5606 2
4571 8334 2
4649 6960 2
4652 8215 2
4652 8307 2
4689 6749 2
4783 8644 2
4824 6847 2
4867 8540 2
4873 9210 2
4885 7231 2
4903 7732 2
4909 7385 2
4918 7314 2
4956 7646 2
5006 5136 2
5033 6463 2
5091 8291 2
5175 5279 2
5246 6926 2
5261 8461 2
5274 7883 2
5293 6359 2
5296 8810 2
5314 5676 2
5358 6038 2
5366 8772 2
5388 8771 2
5437 8767 2
5473 9953 2
5488 6874 2
5526 6852 2
5532 5781 2
5560 8961 2
5577 9768 2
5609 8450 2
5640 8902 2
5665 7617 2
5668 9518 2
5810 7853 2
5827 7719 2
5904 6808 2
5993 7071 2
6061 8764 2
6062 8228 2
6138 9154 2
6185 6547 2
6192 8558 2
6256 9803 2
6258 7297 2
6392 9853 2
6393 7544 2
6403 9047 2
6449 6646 2
6513 6870 2
6572 7231 2
6579 8543 2
6602 7118 2
6629 7668 2
6662 8424 2
6775 9122 2
6811 9792 2
6832 7489 2
6945 7417 2
6978 7936 2
7072 9802 2
7108 9594 2
7112 8126 2
7171 9281 2
7195 7810 2
7201 8303 2
7227 8986 2
7498 8335 2
7572 9932 2
7624 9598 2
7643 9805 2
7821 9321 2
7842 8654 2
8009 9104 2
8284 9649 2
8321 8873 2
8383 9838 2
8437 9291 2
8460 9623 2
8526 9704 2
8576 8657 2
8576 9655 2
8608 8687 2
8763 8878 2
8790 9590 2
8883 9513 2
1 2784 3
91 9867 3
94 1486 3
126 6662 3
205 3472 3
250 2156 3
258 1292 3
264 6052 3
282 5990 3
290 4270 3
293 6622 3
302 7901 3
303 1782 3
332 3087 3
354 3884 3
408 4040 3
409 7634 3
425 2914 3
426 1439 3
449 3035 3
457 3838 3
540 8114 3
560 7185 3
568 4891 3
579 3607 3
594 8742 3
602 3670 3
617 5850 3
645 2503 3
650 9990 3
652 2549 3
675 2671 3
681 8199 3
690 7424 3
711 6075 3
760 1604 3
781 3102 3
806 4388 3
821 9166 3
854 8898 3
860 5579 3
869 5550 3
907 9180 3
948 7365 3
949 1913 3
985 1668 3
996 9105 3
1002 5830 3
1062 2838 3
1067 1774 3
1081 3614 3
1097 2881 3
1100 6508 3
1112 6872 3
1117 2730 3
1132 9436 3
1136 9416 3
1153 8157 3
1178 2464 3
1218 2016 3
1227 7379 3
1251 9339 3
1276 3435 3
1288 1373 3
1288 9836 3
1334 9774 3
1338 2260 3
1341 1907 3
1351 1401 3
1355 9314 3
1358 7227 3
1375 6304 3
1380 7611 3
1403 2796 3
1420 2436 3
1427 2384 3
1440 1624 3
1458 6861 3
1478 7600 3
1480 5179 3
1507 3529 3
1530 1905 3
1532 5306 3
1549 6551 3
1588 7743 3
1593 3073 3
1628 2253 3
1628 8320 3
1641 4367 3
1646 3461 3
1678 3471 3
1680 9070 3
1710 5404 3
1712 5393 3
1723 6056 3
1745 8072 3
1751 5125 3
1754 8050 3
1812 6738 3
1813 6953 3
1852 8604 3
1884 2376 3
1894 7365 3
1905 5725 3
1915 9548 3
1920 8440 3
1932 7349 3
1951 9016 3
1954 3794 3
2103 3131 3
2116 7358 3
2124 8249 3
2204 2285 3
2216 8601 3
2231 9528 3
2246 6224 3
2256 6302 3
2271 8923 3
2285 3086 3
2317 7621 3
2328 5965 3
2395 7278 3
2464 5941 3
2469 4852 3
2500 8588 3
2505 6056 3
2531 4093 3
2534 6225 3
2535 3063 3
2559 8243 3
2578 5139 3
2601 9569 3
2607 6522 3
2622 3223 3
2625 8989 3
2642 5294 3
2664 4426 3
2683 6179 3
2700 8253 3
2733 3874 3
2754 7928 3
2771 4842 3
2798 9602 3
2839 7863 3
2854 3620 3
2858 8266 3
2862 8937 3
2897 7467 3
2929 8147 3
2934 6842 3
2943 5441 3
2955 5803 3
2957 4308 3
2979 8493 3
2981 6194 3
3041 8592 3
3048 5805 3
3080 6022 3
3093 8536 3
3138 4200 3
3142 3410 3
3207 3217 3
3218 3920 3
3219 6647 3
3228 8229 3
3243 7790 3
3248 7023 3
3253 4412 3
3259 3688 3
3265 8014 3
3296 7656 3
3311 3928 3
3313 5886 3
3324 7590 3
3350 5802 3
3354 7988 3
3363 7575 3
3379 3992 3
3383 4948 3
3425 5399 3
3441 8765 3
3443 5195 3
3445 3650 3
3451 9677 3
3470 4541 3
3493 9688 3
3608 9145 3
3648 9205 3
3682 6761 3
3707 4950 3
3719 3928 3
3760 7492 3
3766 4372 3
3798 5737 3
3815 6211 3
3826 7969 3
3869 4017 3
3904 5514 3
3926 4254 3
3989 7598 3
3997 6229 3
4007 8911 3
4009 5057 3
4026 6243 3
4030 7404 3
4040 4490 3
4176 6747 3
4193 4850 3
4205 8287 3
4209 9500 3
4240 7635 3
4242 9264 3
4250 8299 3
4264 5007 3
4282 5232 3
4309 5160 3
4322 6190 3
4323 9623 3
4335 9290 3
4350 5542 3
4407 6852 3
4410 7182 3
4435 5373 3
4478 8492 3
4613 8267 3
4680 9078 3
4701 7486 3
4730 4867 3
4784 8801 3
4847 6985 3
4857 6836 3
4880 7935 3
4893 8763 3
4904 5800 3
4992 5062 3
5057 5863 3
5160 9102 3
5172 7492 3
5174 9265 3
5230 5667 3
5258 5674 3
5342 7259 3
5362 8150 3
5473 7081 3
5494 8044 3
5498 8108 3
5527 7837 3
5537 8541 3
5542 8260 3
5551 7152 3
5590 6688 3
5628 8465 3
5644 9436 3
5648 7120 3
5653 6632 3
5655 7785 3
5768 6502 3
5784 6674 3
5811 7074 3
5837 7188 3
5905 8297 3
6026 7477 3
6039 9759 3
6051 6356 3
6055 6187 3
6115 9101 3
6292 6891 3
6300 7136 3
6307 7989 3
6329 9438 3
6428 7752 3
6515 7774 3
6532 7847 3
6591 7092 3
6618 9714 3
6686 7044 3
6703 7409 3
6730 7021 3
6730 9649 3
6734 9652 3
6761 6849 3
6764 9954 3
6846 7160 3
6913 9824 3
7023 7901 3
7038 9587 3
7047 8955 3
7092 8073 3
7168 7815 3
7354 8892 3
7368 8515 3
7588 9547 3
7728 9554 3
7749 8019 3
7857 7994 3
7947 8847 3
7955 8778 3
7978 8432 3
8081 8232 3
8112 9006 3
8239 8970 3
8295 9733 3
8309 8621 3
8388 9303 3
8538 9919 3
8624 9161 3
8716 9411 3
8732 9204 3
8735 9673 3
8839 9364 3
9089 9336 3
9211 9654 3
9264 9622 3
9335 9525 3
9604 9608 3
9655 9678 3
9795 9930 3
2 1756 4
6 774 4
25 6040 4
38 4531 4
45 5980 4
85 7173 4
102 8550 4
137 4428 4
161 4037 4
182 5042 4
212 6157 4
219 6240 4
229 991 4
281 3562 4
301 5420 4
305 1581 4
310 8599 4
333 6990 4
396 6023 4
416 4507 4
418 7017 4
443 5036 4
446 1947 4
480 9956 4
516 2481 4
522 9464 4
524 7143 4
531 5459 4
535 4441 4
537 9688 4
555 2993 4
581 5284 4
646 4474 4
679 2704 4
715 3131 4
743 1735 4
758 1038 4
825 5742 4
832 3897 4
838 8262 4
839 5469 4
850 7726 4
859 5599 4
859 6935 4
877 9189 4
897 3741 4
909 6668 4
911 2826 4
917 8822 4
922 1303 4
944 976 4
968 5917 4
972 5054 4
1004 7163 4
1010 3229 4
1025 9277 4
1054 6318 4
1076 5617 4
1095 7538 4
1107 4657 4
1118 1411 4
1121 5382 4
1173 6317 4
1179 7096 4
1211 7792 4
1237 6684 4
1238 5148 4
1259 6061 4
1263 9215 4
1285 7936 4
1307 7176 4
1326 1996 4
1331 7007 4
1337 7640 4
1355 9790 4
1365 9884 4
1366 2865 4
1415 5852 4
1452 7204 4
1497 9600 4
1523 6979 4
1524 6682 4
1538 6509 4
1550 3746 4
1557 2563 4
1575 7258 4
1586 4684 4
1602 5046 4
1606 3585 4
1624 3301 4
1644 2120 4
1661 6891 4
1694 7673 4
1697 7385 4
1763 8164 4
1767 9220 4
1851 6509 4
1853 5396 4
1891 9560 4
1950 6950 4
2002 6608 4
2006 3178 4
2013 8350 4
2014 3174 4
2027 9131 4
2042 4544 4
2068 9291 4
2071 7996 4
2104 2569 4
2120 5786 4
2180 9167 4
2182 6561 4
2214 4449 4
2223 9429 4
2257 2468 4
2264 4343 4
2303 4479 4
2310 7680 4
2330 4476 4
2370 4043 4
2392 8460 4
2399 4585 4
2402 2764 4
2423 8016 4
2447 3843 4
2480 3066 4
2496 3402 4
2497 9740 4
2505 6092 4
2505 7820 4
2507 2941 4
2540 5031 4
2547 9244 4
2562 7027 4
2581 6800 4
2609 3265 4
2629 6129 4
2633 4606 4
2642 7316 4
2670 6020 4
2671 8510 4
2684 3895 4
2694 8481 4
2696 6862 4
2720 8931 4
2737 8362 4
2751 5769 4
2753 5735 4
2776 6453 4
2782 9249 4
2824 8453 4
2856 8275 4
2863 8317 4
2922 8000 4
2978 3689 4
2990 8741 4
3003 7526 4
3027 5995 4
3036 8598 4
3067 5665 4
3086 9625 4
3118 8363 4
3127 4858 4
3136 4059 4
3142 9028 4
3156 5825 4
3199 9781 4
3245 6183 4
3267 9220 4
3270 7284 4
3271 3307 4
3302 6179 4
3329 7535 4
3334 4077 4
3348 9808 4
3356 7778 4
3363 8365 4
3437 4995 4
3437 7275 4
3484 7375 4
3486 8043 4
3543 9796 4
3547 6003 4
3549 9658 4
3558 9408 4
3572 4825 4
3597 9366 4
3631 9153 4
3681 4694 4
3716 5160 4
3767 9590 4
3792 6724 4
3797 4402 4
3815 4149 4
3817 6102 4
3892 5494 4
3898 4455 4
4053 4472 4
4066 5255 4
4085 6529 4
4091 6134 4
4094 9010 4
4120 6847 4
4179 7608 4
4184 6103 4
4221 4899 4
4399 4738 4
4418 9736 4
4424 7740 4
4443 6920 4
4445 8389 4
4481 6483 4
4526 9653 4
4535 8325 4
4547 7298 4
4609 9401 4
4636 9643 4
4649 9965 4
4653 5118 4
4707 6980 4
4759 7325 4
4788 9299 4
4858 5207 4
4861 9222 4
4989 9033 4
5011 8989 4
5048 6750 4
5052 5302 4
5145 9709 4
5158 5764 4
5209 9755 4
5210 6162 4
5238 9209 4
5262 6130 4
5327 8485 4
5329 6618 4
5359 7917 4
5531 6610 4
5545 5562 4
5561 6516 4
5570 8719 4
5576 6171 4
5583 5734 4
5615 9266 4
5669 7423 4
5740 7290 4
5815 9091 4
5829 9410 4
5854 7333 4
5918 7932 4
5945 7894 4
5979 6995 4
6093 8029 4
6131 7082 4
6133 7086 4
6153 6999 4
6171 7069 4
6178 9278 4
6190 9744 4
6249 7540 4
6260 7265 4
6380 9455 4
6521 9970 4
6587 9316 4
6682 7493 4
6719 7893 4
6775 8139 4
6929 9793 4
6945 8687 4
6960 9788 4
6980 9577 4
7007 9000 4
7060 7317 4
7075 9063 4
7146 8188 4
7206 7481 4
7412 9979 4
7526 9320 4
7542 7660 4
7558 8435 4
7728 8886 4
7773 9907 4
7936 9781 4
7964 9937 4
8094 8734 4
8115 9128 4
8350 9682 4
8454 9154 4
8469 9519 4
8581 8617 4
8745 9757 4
8798 9415 4
8925 9875 4
8938 9728 4
9069 9487 4
9301 9477 4
9454 9472 4
41 3221 5
42 9447 5
61 3694 5
72 2622 5
75 9990 5
81 1415 5
84 112 5
95 8104 5
121 3889 5
197 3598 5
204 1637 5
227 4223 5
233 5864 5
271 1579 5
327 3453 5
334 8433 5
356 8728 5
411 2442 5
433 1673 5
437 8834 5
438 3398 5
482 9056 5
498 6099 5
578 1928 5
579 4575 5
591 1017 5
594 2128 5
605 5261 5
620 2264 5
622 7586 5
634 860 5
683 4044 5
716 7557 5
748 1103 5
794 5080 5
823 5360 5
829 7602 5
862 7940 5
874 8264 5
893 5495 5
903 1365 5
923 2098 5
956 8123 5
958 1853 5
972 3462 5
997 4867 5
998 6283 5
1024 6633 5
1069 8023 5
1098 8074 5
1105 9238 5
1124 9825 5
1151 8019 5
1159 6862 5
1174 8915 5
1258 1406 5
1284 2626 5
1305 4870 5
1308 6272 5
1308 9000 5
1326 1503 5
1403 2582 5
1427 3280 5
1430 1758 5
1464 8388 5
1482 4222 5
1497 6322 5
1501 4350 5
1514 3609 5
1546 8862 5
1593 9908 5
1599 3053 5
1600 6426 5
1608 2138 5
1608 7277 5
1624 7628 5
1675 5650 5
1686 2549 5
1697 3836 5
1723 6557 5
1746 8537 5
1757 9432 5
1766 6516 5
1787 4680 5
1789 5206 5
1801 2312 5
1805 2931 5
1837 1982 5
1844 4508 5
1845 6296 5
1849 9993 5
1854 4585 5
1879 3535 5
1883 7680 5
1885 8183 5
1890 6599 5
1896 3604 5
1958 9823 5
2042 5755 5
2044 6538 5
2147 8968 5
2177 5834 5
2178 6391 5
2209 5470 5
2351 8478 5
2387 3234 5
2446 9517 5
2457 2998 5
2459 9112 5
2489 5906 5
2496 5970 5
2546 3257 5
2576 5121 5
2593 5885 5
2611 7771 5
2618 5699 5
2625 4963 5
2629 7553 5
2683 9416 5
2691 2718 5
2730 3693 5
2780 3005 5
2801 5614 5
2807 6267 5
2815 5780 5
2833 5644 5
2849 7891 5
2891 9010 5
2991 5112 5
3001 5951 5
3024 9239 5
3041 6698 5
3048 5161 5
3056 3159 5
3085 4958 5
3088 9045 5
3099 4554 5
3122 8016 5
3197 9980 5
3232 4540 5
3241 6907 5
3252 8194 5
3291 8995 5
3345 7049 5
3378 8340 5
3378 9011 5
3380 9820 5
3463 6540 5
3469 3742 5
3469 8574 5
3507 3862 5
3509 6664 5
3551 3843 5
3604 7686 5
3611 9994 5
3629 6349 5
3649 9290 5
3667 7865 5
3698 4551 5
3701 5683 5
3715 6761 5
3726 4075 5
3742 6087 5
3783 4825 5
3794 8844 5
3828 4579 5
3841 8304 5
3869 8723 5
3932 5869 5
3990 7865 5
4012 6818 5
4033 9327 5
4047 9837 5
4073 7457 5
4097 4255 5
4114 4729 5
4139 6257 5
4161 5793 5
4178 6757 5
4248 9190 5
4264 5721 5
4282 8749 5
4328 9261 5
4346 4430 5
4368 6431 5
4411 8790 5
4479 8386 5
4538 7370 5
4541 6469 5
4570 8033 5
4642 7359 5
4705 6394 5
4763 4971 5
4912 8801 5
4982 7193 5
5090 8785 5
5104 5520 5
5151 8771 5
5191 6437 5
5211 9137 5
5216 8595 5
5232 5782 5
5312 9742 5
5313 7047 5
5373 7050 5
5383 8496 5
5508 8975 5
5521 8485 5
5562 5970 5
5585 8124 5
5591 7877 5
5622 7034 5
5636 7156 5
5728 7808 5
5788 7505 5
5817 9282 5
5839 8083 5
5860 8126 5
5878 8446 5
5881 9240 5
5910 7413 5
5957 7546 5
5976 8910 5
6046 6808 5
6078 7995 5
6097 9225 5
6118 7009 5
6126 8950 5
6129 7613 5
6180 6482 5
6271 7004 5
6296 9968 5
6375 6578 5
6403 6498 5
6486 8620 5
6525 9271 5
6539 6829 5
6547 8492 5
6591 9555 5
6595 9755 5
6660 9122 5
6676 7644 5
6680 9115 5
6735 6835 5
6854 7769 5
6908 7839 5
6967 7626 5
7088 8803 5
7287 7597 5
7301 9284 5
7337 7956 5
7386 8691 5
7413 9812 5
7483 8268 5
7517 8030 5
7566 9775 5
7627 9292 5
7650 8089 5
7760 9510 5
7932 8246 5
7935 8613 5
7999 8586 5
8048 8516 5
8087 9814 5
8181 9637 5
8201 9041 5
8247 8305 5
8386 9634 5
8559 9703 5
8683 8797 5
8690 8890 5
8788 9827 5
8989 9242 5
9152 9291 5
9476 9532 5
9739 9792 5
23 7903 6
52 9572 6
64 3330 6
101 370 6
103 6382 6
139 5655 6
158 3634 6
188 786 6
195 5565 6
208 4725 6
259 9992 6
280 8561 6
283 2310 6
298 9665 6
299 1545 6
299 6853 6
329 2388 6
382 704 6
423 9208 6
425 796 6
427 2014 6
455 1008 6
467 8660 6
478 7602 6
484 6383 6
491 2941 6
506 4669 6
545 6523 6
563 7338 6
580 8570 6
584 1838 6
625 8593 6
637 9515 6
645 4054 6
647 5254 6
671 9722 6
798 7375 6
817 8859 6
832 1680 6
833 3175 6
836 3077 6
880 4412 6
913 1988 6
916 6829 6
925 2581 6
939 6222 6
945 2837 6
960 4530 6
979 7362 6
1050 7472 6
1103 8843 6
1114 1663 6
1169 9177 6
1170 6419 6
1195 3697 6
1203 5477 6
1216 4731 6
1231 9315 6
1243 9037 6
1247 7716 6
1299 3391 6
1302 5770 6
1339 4540 6
1361 2369 6
1364 6064 6
1401 3058 6
1433 1440 6
1440 2138 6
1440 8123 6
1453 6838 6
1489 4921 6
1530 8825 6
1532 4673 6
1574 6124 6
1591 8037 6
1599 3309 6
1606 7880 6
1615 7234 6
1629 4895 6
1668 4435 6
1686 7987 6
1695 3735 6
1704 5505 6
1801 3129 6
1805 6029 6
1833 2955 6
1839 6540 6
1848 9692 6
1859 2080 6
1878 6798 6
1895 6143 6
1910 6484 6
1957 2137 6
1974 8389 6
1982 3578 6
2036 6345 6
2087 3158 6
2096 9984 6
2102 8159 6
2107 5885 6
2165 9399 6
2181 9846 6
2190 2569 6
2197 5407 6
2231 6893 6
2231 7848 6
2259 7813 6
2266 9090 6
2282 5112 6
2395 3642 6
2405 2818 6
2410 8801 6
2440 3876 6
2453 7360 6
2456 3236 6
2463 6147 6
2522 8707 6
2572 7844 6
2606 3779 6
2613 7299 6
2614 9181 6
2654 3016 6
2691 7456 6
2713 4874 6
2737 2909 6
2800 3606 6
2821 5573 6
2909 7624 6
2946 4660 6
2955 8495 6
3006 3299 6
3020 9358 6
3029 5356 6
3030 6792 6
3033 4747 6
3036 4738 6
3040 3672 6
3111 7322 6
3139 9572 6
3169 7944 6
3197 3728 6
3217 3519 6
3229 9433 6
3239 7481 6
3247 7165 6
3280 9056 6
3289 9278 6
3323 6733 6
3359 8031 6
3380 4816 6
3434 5179 6
3436 4928 6
3462 4268 6
3463 5102 6
3472 5883 6
3485 6410 6
3488 3620 6
3539 5506 6
3545 6171 6
3561 5497 6
3577 6670 6
3598 9567 6
3614 6702 6
3621 6365 6
3648 4454 6
3694 8818 6
3711 7972 6
3724 5626 6
3731 4959 6
3732 4479 6
3758 5703 6
3758 7532 6
3792 4711 6
3862 4249 6
3928 7040 6
3930 6410 6
4013 6696 6
4037 7496 6
4204 4630 6
4231 7457 6
4237 7577 6
4256 6757 6
4311 7639 6
4318 6132 6
4340 7660 6
4355 4696 6
4378 7553 6
4382 5252 6
4452 7074 6
4510 8291 6
4554 8632 6
4691 8610 6
4752 7412 6
4827 6566 6
4864 9554 6
4923 5943 6
4969 6882 6
5008 6613 6
5012 7269 6
5022 9030 6
5170 9886 6
5171 9500 6
5175 6737 6
5177 7447 6
5215 6211 6
5265 8654 6
5281 7721 6
5341 6509 6
5428 9303 6
5471 9701 6
5489 6921 6
5492 7466 6
5656 5768 6
5684 8404 6
5722 7632 6
5767 6781 6
5770 6923 6
5832 9628 6
5846 9106 6
5858 7511 6
5867 7732 6
5937 6531 6
5963 8251 6
6008 8624 6
6030 7829 6
6068 9181 6
6114 6443 6
6198 9732 6
6217 7887 6
6273 9852 6
6385 8130 6
6437 8596 6
6477 9188 6
6541 9640 6
6557 8339 6
6605 9848 6
6655 9715 6
6707 8287 6
6778 9202 6
6781 9316 6
6978 8987 6
6980 9842 6
7013 7738 6
7048 8615 6
7065 8920 6
7165 8677 6
7170 7884 6
7182 8637 6
7253 9431 6
7302 9661 6
7325 7413 6
7330 7615 6
7423 9446 6
7496 8246 6
7592 8662 6
7625 8957 6
7648 8974 6
7656 9179 6
7691 7828 6
7769 8723 6
7950 9701 6
7964 8278 6
7967 9797 6
8113 8467 6
8175 9415 6
8377 8989 6
8489 9271 6
8586 9862 6
8600 9073 6
8609 9726 6
8716 9698 6
8725 8945 6
9291 9722 6
9609 9893 6
9649 9893 6
4 1226 7
